title,Category,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Mombie svg png, Funny Mom Halloween svg, Monster svg, Spooky Mama svg, Funny Mom svg, Mom Life svg, Cut File, Sublimation ",Craft Supplies & Tools,3.55,64,303,28,5,1677,249,"Mombie svg,Mombie png,Momster svg,Mombie shirt,Funny mom svg,Funny Mom Halloween,Funny halloween svg,halloqueen svg,Spooky mama svg,Halloween svg,Halloween png,Spooky vibes svg,Spooky season svg",United States,2023-07-15,yes,no,no,livandcostudio,https://www.etsy.com/listing/1509420468/mombie-svg-png-funny-mom-halloween-svg
Discontinued - Set of 50 x 26 gauge 2.5mm EXTREMELY TINY Thinnest Open Jumpring - Sterling Silver or 14kt Gold-Filled - Permanent Jewelry ,Craft Supplies & Tools,6.0,62,1300,296,15,256,4,"permanent jewelry,tiny jumprings,gold filled jumpring,2mm jump rings,for thin chains,imprinted supplies,super small dainty,jewelry making tools,wholesale bulk,open jump ring for,1mm jumpring,26 gauge jumpring,for welding",United States,2023-04-24,yes,no,no,ImprintedSupplies,https://www.etsy.com/listing/1467934381/discontinued-set-of-50-x-26-gauge-25mm
8 ,Craft Supplies & Tools,2.95,57,2682,688,8,1194,29,"100 wool,Embroidery felt,Craft Felt,Wool fabric,Montessori supplies,Felt sheets,Europe wool,8x12 fabric sheets",United States,2022-12-29,yes,no,no,PixieFibers,https://www.etsy.com/listing/1367507236/8x12-sheet-european-100-wool-felt-12-mm
"Horror movie characters in knives svg, Halloween svg, Horror svg, Horror Characters SVG, Halloween shirt svg, Horror movie, Halloween ",Craft Supplies & Tools,1.79,56,385,38,7,1162,76,"Horror movie svg,characters svg,halloween Characters,halloween shirt png,halloween shirt svg,horror png,Horror movie,Halloween svg,halloween png,horror character svg,horror svg,horror characters,svg file for cricut",United States,2023-06-20,yes,no,no,ClassDesignArtCo,https://www.etsy.com/listing/1507466633/horror-movie-characters-in-knives-svg
PATTERN: Plush Harper the Hummingbird pattern - amigurumi chunky hummingbird pattern - bulky yarn hummingbird pattern - PDF crochet pattern ,Craft Supplies & Tools,3.95,54,785,144,5,3204,78,"amigurumi,crochet animal,crochet pattern,crochet hummingbird,hummingbird,amigurumi bird,crocheted bird,hummingbird pattern,plush hummingbird",United States,2023-04-18,yes,no,no,TheresasCrochetShop,https://www.etsy.com/listing/1449528402/pattern-plush-harper-the-hummingbird
Brass earring connector-Brass earring charms-Coin shape earring connector-earring pendant-earring findings jewelry supply BR1164 ,Craft Supplies & Tools,1.0,52,166,24,0,47,1,"brass pendant,earring connector,jewelry supply,ball shape,earring post,coin shape,Brass earrings,Brass jewelry,Earring accessories,brass  finding,Geoometrical shape,double hol earring",United States,2023-02-10,yes,no,no,shoteanx,https://www.etsy.com/listing/1414242731/brass-earring-connector-brass-earring
"4000+ SVG Mega Bundle, Halloween SVG Bundle, Fall SVG Bundle, Autumn Svg, Mystical svg, Horror svg, Digital file ",Craft Supplies & Tools,1.85,51,137,17,3,82,18,"clipart,cricut svg,mega bundle svg,plants svg,quotes svg,silhouette cut files,svg bundle,svg designs,svg files for cricut,svg tshirt,t shirt designs svg,vector designs,halloween",United States,2023-07-28,yes,no,no,DigitalNH,https://www.etsy.com/listing/1532586387/4000-svg-mega-bundle-halloween-svg
"925 Sterling Silver Heart Charms, 9 mm 14 K Gold Filled Soldered Links #2197, Jewelry Rings ",Craft Supplies & Tools,1.25,50,588,92,1,367,7,"14 k gold filled,925 Sterling Silver,agirlsgems,open jump rings,14 20 jewelry,closed jump rings,heart shape charm,silver heart charm,Valentines gift,heart jewelry,permanent jewelry,solder heart link,10 mm Hearts",United States,2022-11-27,yes,no,no,AGirlsGems,https://www.etsy.com/listing/1355899645/925-sterling-silver-heart-charms-9-mm-14
"50 randomly assorted focal silicone beads, Focal Beads, Loose Beads, Colorful Beads, Silicone Beads, Focal Silicone Beads, Crafting Supplies ",Craft Supplies & Tools,41.98,49,209,48,7,483,28,"beads supplies,loose beads bulk,Bubblegum beads,DIY supply,Chunky Necklace,Craft Party Kit,Beading Supplies,focal beads,loose beads,Silicone beads,Silicone Focal Beads,Beadable Pens",United States,2023-06-02,yes,no,no,GladiolusIris,https://www.etsy.com/listing/1480514778/50-randomly-assorted-focal-silicone
Memory Bear Pattern Easy 14 ,Craft Supplies & Tools,4.75,47,1088,145,5,1032,56,"bear pattern,Keepsake bear,Memorial bear,Stuffed animal,Patchwork bear,pdf pattern,bear made from shirt,bear made of clothes,easy sewing pattern,easy memory bear,PDF pattern bear,Simple Bear,Simplicity A2115",United States,2023-03-05,yes,no,no,Bearpattern,https://www.etsy.com/listing/1416870074/memory-bear-pattern-easy-14-sewing
"Round Brass Crimps, Sold in Packs of 100, 2mm 2.5mm 3mm 4mm, High Quality Crimp Beads, DIY Bracelet & Necklace Jewelry Making, Wholesale ",Craft Supplies & Tools,3.99,47,204,32,0,192,2,"Beads for Crimping,Round Crimp Beads,Crimps for Jewelry,Crimping Beads,Wholesale Crimps,Metal Beads,Barrel Crimp Beads,Brass Crimps,Brass Crimp Beads,Round Brass Crimps,2mm Brass Crimps,3mm Brass Crimps,4mm Brass Crimps",United States,2022-12-22,yes,no,no,TheBeadChest,https://www.etsy.com/listing/1376706357/round-brass-crimps-sold-in-packs-of-100
"14K Gold Filled Birthstone Connectors, Top Quality CZ 3 mm Bezel Links, Permanent Jewelry Findings ",Craft Supplies & Tools,5.93,46,321,70,11,649,12,"14 k gold filled,cubic zirconia charm,cz solitaire,agirlsgems,Mothers Day Gifts,Gold CZ connector,2 loop charms,14 20 jewelry,Birthday gifts,aqua topaz,4 mm CZ charm,blue black purple,emerald pink peridot",United States,2022-12-17,yes,no,no,AGirlsGems,https://www.etsy.com/listing/1358629402/14k-gold-filled-birthstone-connectors
"Splatter Svg, Brush Strokes Svg Paint Brush Svg, Splatter Background Keychain Svg, Overlay Background Backsplash, Grunge Svg, Distressed Svg ",Craft Supplies & Tools,1.27,45,446,43,3,383,16,"Paint Brush SVG,Brush Strokes SVG,Splatter SVG,Splatter Background,Keychain SVG,Overlay,Background,Backsplash,Grunge SVG,Distressed SVG,Grunge Background,Grunge PNG,Background SVG",United States,2023-02-17,yes,no,no,LillysHandmades,https://www.etsy.com/listing/1404825276/splatter-svg-brush-strokes-svg-paint
"Surrounded by balls PNG, Digital Download, Sublimate, Sublimation, Baseball, Soccer, Basketball, Football, Sports, Mama, Skull, Skeleton, ",Craft Supplies & Tools,3.77,44,245,15,0,393,10,"baseball,mama,png,digital download,sublimate,sublimation,mom,skull,skeleton,skellie,surrounded by balls,baller,sports",United States,2023-03-14,yes,no,no,Hyggeday,https://www.etsy.com/listing/1423650142/surrounded-by-balls-png-digital-download
"Set of 5 x Opal 14kt Gold Filled, Rose Gold Filled or Sterling Silver Synthetic Opal CONNECTORS 4mm - Bulk Permanent Jewelry Supply ",Craft Supplies & Tools,28.5,44,354,83,3,150,3,"bulk wholesale,tiny gold filled,permanent jewelry,birthstone links,bezel connector,small gems for chain,4mm cz connector,imprinted supplies,opal connector,rose gold opal,bello opal connector,opal link charm,little silver opal",United States,2022-11-05,yes,no,no,ImprintedSupplies,https://www.etsy.com/listing/1339707701/set-of-5-x-opal-14kt-gold-filled-rose
Bead Sterling Silver Wire (SBWXX) (Sold by the Foot) **Choose Size** ,Craft Supplies & Tools,3.55,43,204,40,0,106,5,"silver wire,sterling wire,bead wire,full bead wire,beaded wire",United States,2022-10-22,yes,no,no,FDJtools,https://www.etsy.com/listing/1316416560/bead-sterling-silver-wire-sbwxx-sold-by
"Hello Football Season Sign, Digital download, Round door hanger svg, Glowforge laser file, Cricut, Football game sign, Sports welcome svg ",Craft Supplies & Tools,3.74,43,170,34,5,636,80,"sign for front door,welcome sign svg,cricut sign svg,diy laser cut file,autumn laser file,fall door hanger svg,commercial use,thanksgiving decor,american football,football game day,round football sign,glowforge laser file,sunday football sign",United States,2023-06-24,yes,no,no,SunnySproutDesign,https://www.etsy.com/listing/1509732251/hello-football-season-sign-digital
"Easy Blanket Crochet Pattern, Block Stitch Crochet Throw Pattern, Easy Blanket Crochet Pattern - Terracotta Shores Blanket Pattern ",Craft Supplies & Tools,3.5,43,270,35,7,213,42,"crochet blanket,block stitch blanket,pattern free blanket,little dove crochet,crochet pattern,blanket,afghan,baby,throw,modern,ripple,video tutorial,classic,lacy,lap blanket,easy,block stitch",United States,2023-08-08,yes,no,no,DaisyCottageDesigns,https://www.etsy.com/listing/1525729210/easy-blanket-crochet-pattern-block
"20mm Beads Mixed, Rhinestone Bubblegum Bead, Resin Beads in Bulk, Chunky Bubblegum Beads, Chunky Beads, Gumball Beads, Beading Supplies ",Craft Supplies & Tools,4.29,39,255,59,5,242,14,"beads supplies,loose beads bulk,Bubblegum beads,DIY supply,Chunky Necklace,Craft Party Kit,DIY Necklaces,Rhinestone Beads,Beading Supplies,Crafting Supplies,Chunky beads,Acrylic Solid Beads,Bead in Bulk",United States,2023-05-12,yes,no,no,GladiolusIris,https://www.etsy.com/listing/1466007116/20mm-beads-mixed-rhinestone-bubblegum
"Bat sleeve Screen print transfer, cute easy shirts transfers, southwest trendy, skulls, lattes, espresso, halloween, bats ",Craft Supplies & Tools,1.5,38,128,17,3,450,33,"country png,turquoise concho,cute mom design,cute western shirt,turquoise jewelry,country svg,western rodeo,screen print,navajo santa fe,Cute western wear,serape lips,cute rodeo design,southwest trendy",United States,2023-05-21,yes,no,no,SawdustNGlitterShop,https://www.etsy.com/listing/1472294358/bat-sleeve-screen-print-transfer-cute
"It Takes A Big Heart To Help Shape Little Minds, Teacher Appreciation svg, End Of The Year Teacher Gift, Teacher Quote svg,Teacher Shirt SVG ",Craft Supplies & Tools,1.5,37,246,19,0,273,7,"teacher appreciation,gift for teacher,teacher quote,appreciation gift,end of the year gift,cut file,printable image,iron on,it takes a big heart,teacher svg,teacher shirt,shape little minds",United States,2023-04-29,yes,no,no,2PreciousGemsImages,https://www.etsy.com/listing/1471763459/it-takes-a-big-heart-to-help-shape
"CROCHET PATTERN MATERA Crochet Bag Pattern Raffia Bag crochet purse  woman bag shopping bag summer bag beach bag, handbag ",Craft Supplies & Tools,3.93,37,380,28,4,365,22,"Crochet pattern,crochet bag pattern,crochet bag,tote pattern,market bag pattern,crochet,diy,easy crochet,easy bag pattern,handbag crochet,patterns,crochet bag tutorial,diy crochet",United States,2023-07-14,yes,no,no,isWoolish,https://www.etsy.com/listing/1522796139/crochet-pattern-matera-crochet-bag
"Zodiac Signs SVG Bundle, Astrology Signs svg, Zodiac Symbols svg, Constellation Signs svg, Astrology, Horoscope, Cut File for Cricut ",Craft Supplies & Tools,1.21,37,507,37,3,310,5,"Astrology Horoscope,Astrology Signs SVG,Zodiac Signs Clipart,Zodiac Sign Svg,aquarius svg,virgo svg,aries zodiac svg,leo zodiac,libra zodiac,taurus zodiac,zodiac symbol sign,heather roberts art,Horoscope Files SVG",United States,2023-03-06,yes,no,no,HeatherRobertsArt,https://www.etsy.com/listing/1432097333/zodiac-signs-svg-bundle-astrology-signs
14K Rose Gold Filled UNFINISHED CHAIN by the Foot for Making Necklaces Permanent Jewelry Paperclip Cable Sequin Beaded Box Link Bar Hearts ,Craft Supplies & Tools,8.76,36,509,84,1,274,0,"bulk,wholesale,meter,yard,chains,cable,paperclip,elongated,long and short,bar,heart,dapped,short and long",United States,2022-10-08,yes,no,no,MojoSupplyCo,https://www.etsy.com/listing/1320546045/14k-rose-gold-filled-unfinished-chain-by
"Blessed Svg 16 oz Libbey can, Jesus Svg, Christian Coffee Cup, Prayer Svg, Christian Beer glass Can Svg Iced Coffee Glass Religious Svg ",Craft Supplies & Tools,1.5,35,150,11,0,153,10,"can glass wrap svg,coffee glass svg,pray svg,faith svg,16oz can glass,16oz libbey glass,iced coffee glass,christian coffee cup,religious svg,blessed svg,christian libbey can,faith coffee glass,blessed libbey",United States,2023-03-21,yes,no,no,VladLaiStudio,https://www.etsy.com/listing/1443820231/blessed-svg-16-oz-libbey-can-jesus-svg
"7mm acrylic alphabet beads, Pale pink, letter beads, word beads, pink alphabet beads, pastel alphabet beads, bracelet beads ",Craft Supplies & Tools,1.91,35,251,31,2,216,9,"bracelet beads,stretch bracelets,beading supplies,jewelry making beads,beading and macrame,Nanasprettygirls,letter beads,bead shops supplies,word making beads,pastel pink letters,pastel alphabet bead,pink alphabet beads,7mm acrylic alphabet",United States,2023-03-23,yes,no,no,NanasPrettyGirls,https://www.etsy.com/listing/1445458373/7mm-acrylic-alphabet-beads-pale-pink
Customizable National Park Sign Editable Woodland Wall Art Nature Themed Baby Shower Camping Birthday Party Forest Classroom Decor Boho SVG ,Craft Supplies & Tools,3.5,35,432,53,1,409,8,"National Park Gifts,National Park Theme,Customizable Sign,National Park Sign,National Park Decor,National Park Signs,Your National Park,Custom National Park,Custom Nursery Sign,Classroom Decor,Classroom Theme,Baby Shower Gifts,Teacher Gifts",United States,2023-01-03,yes,no,no,MountaintopArtistry,https://www.etsy.com/listing/1385007827/customizable-national-park-sign-editable
"925 Sterling Silver Curb Chain, 3.1 mm 14 20 Dainty Curb Chain CH #832, 14 K Gold Filled Unfinished Cable Jewelry Chain, By the Foot ",Craft Supplies & Tools,12.46,35,90,12,0,114,3,"14 K gold filled,by the foot,unfinished chains,jewelry chains,flat cable chain,fancy gold choker,agirlsgems,dainty gold chain,minimalist necklace,gold curb chain,Cuban curb chain,925 Sterling Silver,Silver bulk chain",United States,2022-11-26,yes,no,no,AGirlsGems,https://www.etsy.com/listing/1355245043/925-sterling-silver-curb-chain-31-mm-14
"Mini Gold Spring Gate Ring, Push Gate ring 13.4 x 17.5mm Oval Ring Charm Holder Gold Clasp for Jewelry Clasp Z305 ",Craft Supplies & Tools,4.49,35,62,12,0,120,7,"Wholesale Supply,Jewelry Making,Necklace Making,Bracelet Making,end clasp,link connector,bracelet component,Bracelet Supply,Charm Holder,Gold Plated Clasp,Diy Jewelry Making,GOLD CLASP,Silver Clasp",United States,2023-02-25,yes,no,no,WarungBeads,https://www.etsy.com/listing/1425228463/mini-gold-spring-gate-ring-push-gate
"Grateful Thankful Blessed Stacking Pumpkins File SVG, Fall Glowforge, LuckyHeartDesignsCo ",Craft Supplies & Tools,7.99,35,96,7,0,141,14,"pumpkin file,pumpkin svg,stacking pumpkin svg,stacking pumpkins,pumpkin decor,fall sign file,standing pumpkin svg,lucky heart designs,grateful svg file,fall pumpkin file,pumpkin sign file,thankful file,fall decor file svg",United States,2023-05-24,yes,no,no,LuckyHeartDesignsCo,https://www.etsy.com/listing/1488638867/grateful-thankful-blessed-stacking
"Retro Little Girl Svg Bundle, LIttle Girl Svg, Retro Designs, Little Girl Quotes, Little Girl Sayings, Cut Files for Cricut, Silhouette ",Craft Supplies & Tools,1.0,35,274,23,3,373,7,"Instant Download,Cut file cricut,Quote svg,heather roberts art,Little girl,girl svg,retro designs svg,little girl quotes,little girl sayings,Girl Quotes,Girl Silhouette,silhouette,Young Kid Svg",United States,2023-04-24,yes,no,no,HeatherRobertsArt,https://www.etsy.com/listing/1453850586/retro-little-girl-svg-bundle-little-girl
Mickeyy & Co. Est. 1928 SVG/PNG/PDF ,Craft Supplies & Tools,2.43,35,1154,172,0,2986,69,"Animal Kingdom Svg,mickey co,Magic Kingdom Svg,Family Vacation Svg,mickey png,mickey and co,mickey and friends,mickey and company,kids sublimation,svg for kids",United States,2023-03-18,yes,no,no,ClassDesignArtCo,https://www.etsy.com/listing/1427426602/mickeyy-co-est-1928-svgpngpdf
Watercolor Fall Decor Clipart - autumn watercolor in PNG format instant download for commercial use ,Craft Supplies & Tools,2.78,34,158,18,2,224,12,"fall decor,autumn decor,fall clipart,watercolor fall,watercolor autumn,fall png,autumn png,watercolor pumpkin,sunflower clipart,pumpkin clip art,autumn designs,scrapbook elements,farmhouse clipart",United States,2023-06-02,yes,no,no,DigitalCurio,https://www.etsy.com/listing/1480281984/watercolor-fall-decor-clipart-autumn
"Sorta Sweet, Sorta Spooky Half Pumpkin, Half Flowers svg, Sorta Sweet, Sorta Spooky Half Pumpkin, Half Flowers png, halloween png ",Craft Supplies & Tools,2.52,34,302,37,1,551,33,"Halloween svg,fall,personalized gift,halloween,png,halloween png,sublimation,instant download",United States,2022-09-26,yes,no,no,RMDESIGNSINC,https://www.etsy.com/listing/1312586921/sorta-sweet-sorta-spooky-half-pumpkin
"25 Penny Round Tiles, Round Mosaic Pieces, Round Glass Tiles,  Round Mosaic Tiles, Glass Penny Rounds, Glass Mosaics, Round Tiles 18 mm ",Craft Supplies & Tools,2.99,33,108,31,2,75,2,"Round Mosaic Pieces,Round Glass Tiles,Round Mosaic Tiles,Glass Mosaics,Round Tiles,Round Glass Pieces,Glass Mosaic Tiles,Penny Round Tiles,Glass Penny Rounds,Round Tiles 18 mm,Penny Mosaic Tiles,Glass Tiles Round,Round Craft Tiles",United States,2022-12-31,yes,no,no,ShiningEyeArts,https://www.etsy.com/listing/1382872865/25-penny-round-tiles-round-mosaic-pieces
"English Bulldog Crochet pattern, Dog Crochet Pattern, Dog Pattern, Dog Crochet, Puppy Crochet Pattern, amigurumi dog pattern ",Craft Supplies & Tools,5.94,33,468,31,0,286,2,"crochet pattern dog,crochet pattern,crochet dog,crochet puppy,dog crochet pattern,dog pattern,amigurumi dog,Tatjana Ozolina,Ambercraftstore,Bulldog crochet,bulldog pattern,Ozolina,amigurami dog",United States,2022-10-23,yes,no,no,Ambercraftstore,https://www.etsy.com/listing/1316890438/english-bulldog-crochet-pattern-dog
Cats Bats and Ghosts Pack Mosaic Crochet Patterns by Sixel Design ,Craft Supplies & Tools,11.0,32,647,98,2,2517,107,"mosaic crochet,crochet patterns,halloween crochet,batty,ghosted,cat noir,cat crochet,bats,ghosts,sixel design,bat pattern,halloween patterns,sixel crochet",United States,2022-10-01,yes,no,no,SixelHome,https://www.etsy.com/listing/1301906780/cats-bats-and-ghosts-pack-mosaic-crochet
"2024 SVG, class of 2024 SVG, 2024 senior svg, senior shirt svg, high school shirt cut file, high school svg, eps, jpg, dxf, png, cut file ",Craft Supplies & Tools,2.1,31,188,14,1,344,5,"graduation svg,high school shirt,svg file for cricut,2024 svg,class of 2024 svg,2024 grad,class of 2024,senior svg,senior svg file,senior shirt svg,senior cut file,silhouette,senior things 2024",United States,2023-01-12,yes,no,no,JJAEDesigns,https://www.etsy.com/listing/1391729417/2024-svg-class-of-2024-svg-2024-senior
"5Pcs Raspberry Grape Charms, Resin Fruit Charms Pendant, DIY Jewelry Accessories, Bracelet Necklace Earring Findings Craft Supplies ",Craft Supplies & Tools,3.32,30,389,75,2,4880,137,"charms,phone charm,charm bracelet,jewelry charms,resin charms,jewelry making,fruit charms,necklace charms",United States,2023-01-30,yes,no,no,MedusaBoutiqueStore,https://www.etsy.com/listing/1406040273/5pcs-raspberry-grape-charms-resin-fruit
Xsotica® Round Bolo Braided Leather Cord  3mm - Choose Length ,Craft Supplies & Tools,2.54,30,616,128,1,184,3,"Braided Leather Cord,braided,bolo,bolo leather,leather cord,leather,braids,xsotica,xsotica leather cord,leather cords,leather braided,3mm bolo",United States,2022-10-06,yes,no,no,Xsotica,https://www.etsy.com/listing/1319649149/xsotica-round-bolo-braided-leather-cord
Natural Gemstone Loose Round Beads Healing Gemstone Loose Beads DIY Jewelry Making for Bracelet Necklace  4mm 6mm 8mm 10mm 12mm ,Craft Supplies & Tools,1.3,30,1787,411,0,4708,15,"loose beads,gemstone beads,natural beads,beads for DIY,jewellery beads,beading supplies,mixed beads,crystal beads,craft beads,beads for bracelet,beads for jewellery,Diy Jewelry beadwork,gemstone spacer",United States,2022-11-23,yes,no,no,AkshayGemsCrystals,https://www.etsy.com/listing/1353471843/natural-gemstone-loose-round-beads
Red & Light Blue Sea Sediment Imperial Jasper Beads Grade AAA Gemstone Round Loose Beads 4MM 6MM 8MM 10MM Bulk Lot Options ,Craft Supplies & Tools,3.59,29,360,72,1,355,1,"gemstone beads,jasper gemstone,jasper stone,jasper,multicolor jasper,jasper beads,sea sediment jasper,imperial jasper,round jasper,123878,123879,123880,123881",United States,2023-01-12,yes,no,no,JLDreamWorks,https://www.etsy.com/listing/1377771802/red-light-blue-sea-sediment-imperial
"Puff Heat Transfer Vinyl Sheets, Stahls' CAD-CUT Puff HTV 12x12 inch, Puffy ",Craft Supplies & Tools,3.75,29,72,22,6,155,4,"puff htv,puff heat transfer,heat transfer vinyl,puffy htv,3d htv,puff vinyl sheets,puff shirt vinyl,puff,stahls cad cut,puff sheets,black puff htv,white puff htv,puff shirt htv",United States,2023-02-14,yes,no,no,BreezePrintCompany,https://www.etsy.com/listing/1402467394/puff-heat-transfer-vinyl-sheets-stahls
"PATTERN: Jonah the Whale Shark Amigurumi, Crocheted Sea Creature Pattern, Ocean Toy Tutorial, PDF Crochet Pattern ",Craft Supplies & Tools,4.0,29,385,83,2,1927,64,"diy pattern,small crochet animal,nursery decor,amigurumi pattern,crochet tutorial,crochet pattern,storyland amis,ocean theme,shark,crochet whale,easy crochet",United States,2022-10-08,yes,no,no,StorylandAmis,https://www.etsy.com/listing/1306554228/pattern-jonah-the-whale-shark-amigurumi
Pattern: Flower Forager Corset Vest / Underbust corset / Crochet pattern / Sunflower top ,Craft Supplies & Tools,6.99,28,431,53,0,3653,116,"sunflower,underbust corset,vest waistcoat,crochet top,flower forager,earthtricks,crochet pattern,waist corset,crochet vest,festival crochet",United States,2023-04-05,yes,no,no,EarthTricks,https://www.etsy.com/listing/1454367147/pattern-flower-forager-corset-vest
"Instant digital download- Floral laser ready svg file, laser cut file, for Glowforge or laser machines, cut or engrave file, door hanger svg ",Craft Supplies & Tools,6.0,28,978,134,3,2356,59,"glowforge file,glowforge svg,glowforge,laser ready file,laser ready svg,laser file,glowforge floral,laser door hanger,nursery decor,nursery sign svg,laser files,floral svg file,door hanger sign",United States,2023-01-02,yes,no,no,NicCreates,https://www.etsy.com/listing/1369618734/instant-digital-download-floral-laser
Heart Chains - DIY Jewelry Making Supplies - 925 Sterling Silver - 18k Gold Filled - Permanent Jewelry Making - Wholesale Bulk Chain ,Craft Supplies & Tools,13.12,28,444,88,0,460,10,"wholesale chains,bulk chains,diy jewelry making,silver chain,gold chain,gold cable chain,Permanent Jewelry,heart chain,heart link,heart necklace,gold filled,18k gold filled,sterling silver",United States,2023-03-06,yes,no,no,ShinyLittleBlessings,https://www.etsy.com/listing/1431750861/heart-chains-diy-jewelry-making-supplies
