title,Category,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
Extender Straps- Fun Patterns HEAVY DUTY Dog Grooming extension Strap 12 ,Pet Supplies > Pet Health & Wellness > Pet Grooming,18.0,2,780,142,1,361,2,"Extender strap,Extension strap,Dog grooming,Pet grooming,Grooming equipment,Grooming accessories,Grooming Supplies,Grooming table,dogs,Gift for groomers,Belly strap,Grooming Helper,Colorful Extender",United States,2022-11-18,yes,no,no,GroomLoop,https://www.etsy.com/listing/1335564782/extender-straps-fun-patterns-heavy-duty
"Series 3 - Fi Collar Endlink Hardware Set, Fi End Links, Fi Compatible Collar Links ",Pet Supplies > Pet Collars & Leashes > Pet Collars & Jewelry,21.75,2,664,117,0,276,7,"fi collar adapter,fi collar attachment,fi collar clips,fi compatible collar,fi links,end link,fi collar,fi dog collar,fi hardware,fi tracking links,custom fi dog collar,fi endlink set,fi endlink",United States,2022-10-19,yes,no,no,KobeAndCompany,https://www.etsy.com/listing/1314545728/series-3-fi-collar-endlink-hardware-set
Clean-Touch Kit for Pets ,"Pet Supplies > Pet Clothing, Accessories & Shoes > Pet Accessories",6.99,2,93,35,0,132,7,"Custom paw print,Inkless print kit,New pet gifts,Cat lovers,Dog lovers,Cat mom,Dog mom,Cat dad,Dog dad,Tattoo ideas,Pet memorial,Christmas presents,Pet safe ink pad",United States,2023-02-22,yes,no,no,CaturdayCollective,https://www.etsy.com/listing/1408774352/clean-touch-kit-for-pets
Natural Chew Mix - Small Pet Treats ,Pet Supplies > Pet Feeding > Pet Food & Treats > Pet Treats,6.95,2,410,125,1,543,1,"Hamster,Hamster chew,Rabbit chew,bunny chew,hamster enrichment,hamster stuff,hamster supplies,hamster treats,hamster toys,hamster toy,chew toy,rodent chew,natural hamster chew",United States,2022-11-05,yes,no,no,ChubbyHamsterCheeks,https://www.etsy.com/listing/1326256280/natural-chew-mix-small-pet-treats
"The Beautiful sound of Japanese bells is known as Suikin-rei, which has many ideas. ","Pet Supplies > Pet Clothing, Accessories & Shoes > Pet Accessories > Pet Charms & Bells",6.0,2,141,29,3,129,5,"Bell charm,Japan bell charm,Japan bell,Japan charm,Japan Keychain,Small charm,Good luck,Omamori charm,Japan culture,Japan items,Pink,Red bell,Pretty color bell",United States,2023-04-28,yes,no,no,NagomiAyako,https://www.etsy.com/listing/1456344778/the-beautiful-sound-of-japanese-bells-is
Bucket Holders for Ruff Land Kennel ,"Pet Supplies > Pet Clothing, Accessories & Shoes > Pet Accessories",12.0,1,214,29,1,192,2,"Pet Supplies,Pet Clothing, Accessories & Shoes,Pet Accessories",United States,2023-03-18,yes,no,no,TeamUnderdogsSupply,https://www.etsy.com/listing/1441699787/bucket-holders-for-ruff-land-kennel
"Mom and Dad Are Getting Married, Engagement Dog Bandana, Announcement Bandana, Wedding Dog Bandana, pet engagement scarf, dog engagement ","Pet Supplies > Pet Clothing, Accessories & Shoes > Pet Accessories > Pet Neckwear",15.0,1,142,18,0,108,4,"wedding dog bandana,engagement bandana,announcement bandana,my humans married,pet announcement,dog wedding gift,dog engagement gift,dog wedding photos,getting married,white wedding dog,pet engagement scarf,my parents engaged,mom and dad are",United States,2023-01-06,yes,no,no,BoneyardCo,https://www.etsy.com/listing/1372833040/mom-and-dad-are-getting-married
"Starry Night Snacks~ Fruit Infused Vine Chew, Bunny treats, small pet chews & tasty enrichment, rabbit, chinchilla, hamster, guinea pig toys ",Pet Supplies > Pet Feeding > Pet Food & Treats > Pet Treats,4.88,1,457,40,2,91,1,"bunny treats,small animal treats,cute bunny treats,bunny chew treats,chew toys,bunny enrichment,organic ingredients,Bunny chew stick,chinchilla treats,hamster treats,guinea pig treats,boredom buster,enrichment chews",United States,2023-03-03,yes,no,no,MoonlightBunnyBoutiq,https://www.etsy.com/listing/1415207360/starry-night-snacks-fruit-infused-vine
Red Root Floater (Phyllanthus Fluitans) 2 oz Cup 40+ Leafs ,Pet Supplies > Pet Carriers & Houses > Aquariums & Tank Decor,5.99,1,177,26,0,82,3,"red plants,aquarium plants,fresh water plants,floater plants",United States,2023-05-16,yes,no,no,BrilliantAquatic,https://www.etsy.com/listing/1482869917/red-root-floater-phyllanthus-fluitans-2
Add-on: Bonus Straps for Fi Series 3 Compatible Adapter ,"Pet Supplies > Pet Clothing, Accessories & Shoes > Pet Accessories",4.0,1,169,21,1,55,3,"fi compatible,fi collar,fi clip,fi adaptor,fi adapter,fi dog collar band,collar pouch,fi 3,fi series 3,fi pet tracker,small fi collar,collar pouch fi,fi collar endlinks",United States,2023-02-24,yes,no,no,SoundWorksNW,https://www.etsy.com/listing/1410099030/add-on-bonus-straps-for-fi-series-3
"Graphic Design Upgrade, Custom vest add-on ","Pet Supplies > Pet Clothing, Accessories & Shoes > Pet Clothing",3.0,1,253,51,1,37,0,"Dog vest,custom dog vest,custom dog gear,therapy dog,custom ebroidered",United States,2023-01-30,yes,no,no,TaskingThroughLife,https://www.etsy.com/listing/1405778287/graphic-design-upgrade-custom-vest-add
"Pink Mint Striped Shirt Outfit Set - Pet Pink Mint vertical striped, Aviator Sunglasses, Visor Hat, Dog Cat Costume, Birthday Photo Gift ","Pet Supplies > Pet Clothing, Accessories & Shoes > Pet Clothing > Pet Costumes",45.0,0,49,5,0,188,17,"icecreamtree studio,aviator sunglasses,visor hat,halloween costume,movie costume,summer fun shirts,dog birthday theme,cat birthday theme,unique dog costume,unique cat costume,mint pink stripes,cute fun costume,mint pink vertical",United States,2023-06-22,yes,no,no,IcecreamtreeStudio,https://www.etsy.com/listing/1508750911/pink-mint-striped-shirt-outfit-set-pet
Bird Buddy Perch and Suet Ball Holder v2 ,Pet Supplies > Pet Feeding > Pet Feeders & Waterers,18.98,0,0,12,1,24,1,"bird feeder perch,perch,suet,bird feeder,birdbuddy,bird buddy,melted filament",United States,2023-02-10,yes,no,no,Sin3Dprint,https://www.etsy.com/listing/1399985464/bird-buddy-perch-and-suet-ball-holder-v2
Hexa-Hermit Food Dish ,Pet Supplies > Pet Feeding > Feeding Stands,5.5,0,58,12,0,57,0,"Hermit crab,Food tray,Tray,Hexagon,Hex,Hermit crab food,Hex tray,Lucky crab co,LCC",United States,2023-06-27,yes,no,no,Sickler3DPrinting,https://www.etsy.com/listing/1497367034/hexa-hermit-food-dish
Defender Dog Bandana ,"Pet Supplies > Pet Clothing, Accessories & Shoes > Pet Accessories > Pet Neckwear",10.0,0,18,7,0,70,11,"dog bandana,dog clothes,bandana,football,football dog,football bandana,superbowl,fall football",United States,2023-07-15,yes,no,no,ShopThePaws,https://www.etsy.com/listing/1523322047/defender-dog-bandana
"Breakaway Cat Collar with Bell, Pumpkin Cat Collar Breakaway, Small Pet Collar -Fall Autumn Thanksgiving Halloween | Cat, Kitten, Small Dog ",Pet Supplies > Pet Collars & Leashes > Pet Collars & Jewelry,5.94,0,38,9,10,394,39,"cat collar,halloween cat collar,fall cat collar,cat collar halloween,cat collar breakaway,cat collars,kitten collar,pumpkin cat collar,cat collar with bell,breakaway cat collar,cat collar female,cat halloween collar,cat collar charm,small dog collar,dog collar small,Plaid Cat Collar,Autumn Cat collar",United States,2023-08-05,yes,no,no,UltraJoysPets,https://www.etsy.com/listing/1537876773/breakaway-cat-collar-with-bell-pumpkin
Solid Nylon Martingale Dog Collar | Limited Slip Collar | 24 Color Choices | 5/8 3/4 1 inch Widths | 2-color or 1-color Dog Collar ,Pet Supplies > Pet Collars & Leashes > Pet Collars & Jewelry,16.0,0,52,17,2,139,3,"dog training collar,nylon dog collar,plain dog collar,white dog collar,teal dog collar,martingale collar,limited slip collar,custom dog collar,nylon webbing collar,solid nylon collar,2 color collar,martindale,no slip collar",United States,2023-03-05,yes,no,no,3pooches,https://www.etsy.com/listing/1431609559/solid-nylon-martingale-dog-collar
"Squirrel Patrol Dog Bow Tie, novelty dog bow ties, cute dog bow ties, pet bow ties ","Pet Supplies > Pet Clothing, Accessories & Shoes > Pet Accessories > Pet Neckwear",6.5,0,98,25,0,135,2,"pet products,dog bow ties,dog bowtie,dog bowties,dog bow tie,dog bandana,cat bow ties,cute dog bow ties,lil shit dog,alien cat bow ties,alien cat bow tie,alien dog bow ties,alien dog bow tie",United States,2023-03-09,yes,no,no,BaylorsBowTies,https://www.etsy.com/listing/1420041462/squirrel-patrol-dog-bow-tie-novelty-dog
Dog Bandana Pregnancy Announcement • big sister dog bandana • Big brother dog bandana pregnancy announcement • Little sister Bandana ,"Pet Supplies > Pet Clothing, Accessories & Shoes > Pet Accessories > Pet Neckwear",10.39,0,118,23,0,62,4,"Dog announcement,Pregnancy Bandana,puppy gift,dog clothing,dog neckerchief,big brother bandana,dog big sister,small dog bandana,dog gift idea,custom dog bandana,Personalize Bandana,Big brother bandan,embroidered dog band",United States,2023-03-10,yes,no,no,OhBarks,https://www.etsy.com/listing/1435188773/dog-bandana-pregnancy-announcement-big
Feeder dishes - 18 color choices ,Pet Supplies > Pet Carriers & Houses > Pet Houses,6.0,0,99,33,4,189,21,"jumping spider,spider,enclosure,enclosure decor,jumping spider decor,unique,feeder,feeder dish,reptile,water dish",United States,2023-07-16,yes,no,no,Nevajaspoods,https://www.etsy.com/listing/1510150730/feeder-dishes-18-color-choices
"Fruity Snackers~ Bite Sized Fruit Shaped Treats for Rabbits, Guinea Pigs, Hamsters, Mice, and Small Pets, All Natural & Organic Ingredients ",Pet Supplies > Pet Feeding > Pet Food & Treats > Pet Treats,5.99,0,44,14,1,38,2,"small animal treats,cute bunny treats,bunny chew treats,chew toys,bunny enrichment,organic ingredients,Bunny chew stick,hamster treats,rat treat,mice treat,bunny treat,cute treats,summer inspired",United States,2023-07-31,yes,no,no,MoonlightBunnyBoutiq,https://www.etsy.com/listing/1534433143/fruity-snackers-bite-sized-fruit-shaped
Birdy Bootie ,Pet Supplies,20.98,0,60,10,0,39,0,False,United States,2023-06-02,yes,no,no,CrazyKFarm,https://www.etsy.com/listing/1495091665/birdy-bootie
Critter Nation Fleece Liners ,Pet Supplies > Pet Bedding > Pet Mats & Pads,20.0,0,11,8,1,30,3,"Critter Nation,Cage liners,Fleece,Chinchilla Safe",United States,2023-07-06,yes,no,no,Chonkchilla,https://www.etsy.com/listing/1517672403/critter-nation-fleece-liners
Hamster Mystery Box ,Pet Supplies > Pet Feeding > Pet Food & Treats > Pet Treats,18.0,0,29,19,4,102,15,"Mystery box,Hamster mystery box,Hamster treats,Small animal toys,Rodent treats",United States,2023-06-27,yes,no,no,HammyPawsCo,https://www.etsy.com/listing/1511693435/hamster-mystery-box
Single feeder dish - 9 color choices - Discontinued ,Pet Supplies > Pet Carriers & Houses > Pet Houses,3.0,0,45,18,3,76,15,"jumping spider,spider,enclosure,enclosure decor,jumping spider decor,unique,feeder,feeder dish,reptile",United States,2023-06-19,yes,no,no,Nevajaspoods,https://www.etsy.com/listing/1492436664/single-feeder-dish-9-color-choices
